ID,text,label
WOAH44G,"A7la 3youn fi dnya 
احلا جعفور ولد بلادي ولد مدنين ام التمر بلابيه الضحكة ما تحلا
Sem7a
Bravo badar
M3ezhom le5wet :D
<3 <3
امرأة بألف رجل ..اعشقها ❤️
صوووتها يهبل
نمجدوها خاطر مرا تستحق التمجيد هي مثال لكل مرا شخصيتها ضعيفة وهي مهياش مسكينة المسكين هو الجاهل العاجز  عقليا . أنا اثرت في المرا بصراحة خاطر رغم كل شي تحدت نظرة المجتمع ووصلت وراجلها أكيد يستحق التقدير أما هو حبها هي خاطرها إنسانة طموحة تصنع من الضعف قوة وبربي نقصوا من الفكرة الذكورية الي ديما تحب المرا في تبعية للرجل . أنا نحيي كل مرة شخصيتها قوية وتعمل على روحها وماتضعفش
yasser finesse w dho7ek mouch f blastou
ألفة بن رمضان فنانة بكل المقاييس صويت ولا أروع .وإلي محليها أكثر خفة روحها موش كيما بعض الفنانات الي كل مرة تمرجونا بيهم
Rajel Walid dima s7i7
احترم هذا الشخص
yasir ta3jebni nhebha bercha fanana wa3liha leklam hdhour ra9i tbarkalah aliha
m3allem
ماشاءالله
Mate3jebnich bel kol
بصراحةعبد الفتاح مورو اقوى سياسي في تونس
wa7adha
9dche dhamir nmout 3lik karime
Tbarkallah a3lik vraiment mawahoba w yeeeeeeessser yod5ol l9aleb
Bravo najla zine wrzana
معلم في كلمة
Bravo
برافو لطفي نحبك صريح
برافووووو خديجة واصل
Vraiment khadija c'est un star bravo
ربي يطول في عمرك وراك امبراطور الفكاهة لاقبلك ولا بعدك
Mala f5ama ou fyena ou sout 3andek
bravo fekra e7louwa bar8a ya semssoum
Bravo
Weld 7omti kafon w 8neyeto :-)
toktel mahleha
برافو وليد وحدك
vraiment bravo bakewni m3ahom
te3jebni barcha 7ata ena na3ref enmatel semi
أنيقة ^^ و لاهية بروحها.. وحسب الريبورتااج.. ماتفلت شي كل شي حاسبتو بالمليي.. وبالنسبة لفنانة هاذي تعرف خدمتها بالباهي خخخ. #تشجيع :)
و الله تبارك عليه حلى السهرية
bravou tahfoun barcha
Ma7laha dima motal9a
برافوا
Akthaer i3lemi jeri2
m3alma
شحال نحبو
ضحكة  التلفزه راك يا جعفور
بصراحة مرأة و عليها الكلام  أبدعتي حقا...بالفكرة والبسمة التى لا تفارق وجهك...تونس في حاجة لأمثالك
Ma7lekom ena zeda in7ibkom
m3alma berjouliya
تحفونة
بحبوح و ياسر متربي و ربي يوفقك واصل
Klam 7a9 bravo rajel
bravo   tawfik  ..fanene  7asess  w  y7es  b  enes   fi klem   enes
ياسر حلوة اللقطة هاذي
Weld houma 3arbi.......  Maaleeem
وحدك جعفور. ...
انا جزاءري و نقول لبلطي احسنت صوت ماشاء الله اخلاق و تواضع وبنتي سمر 5 سنين اما تموت على اغانيك. ان شاء الله ديما الى الاحسن و تحيا تونس
يعطيك اصحا سامي
M3aleem ama bkayyyyy hhhh
دخلت لقلبي يا ربي محلاها
Tbarkallah 3lik ken jet la3bed lkoul kifek Ray tones b5ir
Bravoooooio
HHHH #CHAKIB😂😂😂😂#HSAIN 😂😂😂😂#BRAVO 3LA JAWEB HHHHH
Ibravo 7anan
Bravooooooo khadoujaaaa
bravoooooo
Bravo amine continue vers la réussite
Bravooo alaa w rabi yleme chamel kol 7ade b3ide 3ala omo
bravooo yeser ta7foun sitcom ma9tla dho7k wbarcha chleba9 hhhh
لا المعلم جملة و بدون منازع
Bravo 👏
Ana n7ebha
mahlek w mahla zinak
Wahdek ya K2rym <3
m3alm ya walid walahi baretli 3la 9alibi
#راجل
tayarra
Enssen ndhif akhle9ou 3alia ye3jebni
Raw3a
Rajel bou zinak
جعفور يا معلم وحدك سهرت نتفرج على خاطرك
behiii
راجل طلع
3ssal
بصراحة رائع تونسي ماهوش منافق
bravoo olfa j'<3
M3alem barcha sur tt ja3four kartha mta3 dho7k
راجل
Nhebha
inti lem3alem rabi iwaf9e9
محلاك يا جعفور
تحية تقدير ناجي جلول
thabel mechallah 3aliha yesser mesrara wmezyena
7out 3lik
bravo  3ala   wa  alf  mabrouk. pour  mona.
❤😘😚❤😉😘❤😘
brvoo lotfiii ente m3lemm• w bch to93ed m3alem kol me etzid nabrtek :) ;)
A9wa monachet ye3jibni bravo
Mettha9fa ou ta3raf ta7ki  wasil haka ya3tik isaha
men a7la elmounachtin fi anja7 9anet
Sa3a 3aza thabell
Yaser bakatni.bravo
أكثر حاجة تعجبني فيها هي كلامها :-p
ena 3jbetniiiii brchaaaaaaaaaaaaaaaaaaaaaaa
Bravo hssiin eddik 9omt belwéjb wzyéda
cha9nosa yaser a5ih :3
bravooooooooooooooooo naji jaloul
احلا كادوريم
Dj costa rak m3alem
La classe <3
وحدك يا رشودة في الوهرة :)
برافو فوزي
Awel mara hal9a behia w tfarhed
والله بردتلي على قلبي يا احمد
ﺃﻋﺰ ﻭ ﺃﺣﻠﻰ ﻭ ﺃﺣﺴﻦ",1
6PDE6N6,"MAHLEEEEEK YA JA""FOUUUR",1
72W5Q81,ا احلاهم لخوات كيف يتروجلوا في بعضهم,1
5S41QW8,Mra wa3liha leklem 💜,1
SJPNVL3,بسم الله ماشاء الله,1
ZHRA7OS,Zabel zbela,0
UJVQCOR,Kan la5maj  3ahra,0
CHW2MDD,المنظر الأحرف,0
Z1ALGPR,m3alim m3alim m3alim ma3ndi mn9oul enti ensen kamel wlh rabi ywaf9ik,1
KSDTOCM,مصدق روحو إلي هو يغنى خير منها وهف يهزكم,0
P9QC9DL,maset barcha,0
KW4X4X6,Ta77an El nahtha,0
WSZJ7TE,Bravooooo sami,1
ZXTTOS5,معجبنيش حتى طرف، كان جيت في بلاصتو نلم لفلوس و نسافر,0
ZYGZTEY,morou 3sal denya,1
E18OGP7,Mamsit'haaaaaaaaaaaaa,0
QV3W89E,إنسان معقد وما عندوش اخلاق,0
F9AHZ41,Hlouwa brcha,1
QG2H2RU,راك ماسط راك لاسط,0
E1L8IVP,Masta belha9 melkit me t3mel ye semi .🙇,0
Z1PZJXF,tyarraaa inmout i3leha,1
RI0BNGP,الخمج و النتن,0
E3WDK9Y,klém7a s7i7e ...,1
H25A6HZ,Ma7lek bravi,1
VPJAA5G,حصة ممتازة ضحك و دموع و حب برفو هاجر و هندة بنات أم مناظلة عرفت تربي صحة ليك يا حاج,1
4ORUZ6B,ماسط برش no comment,0
89OOJKW,صوت حلو...,1
HCFU77G,bravo,1
LR0H4YL,"حلقه عالميه""",1
6HIJ68Y,"Ah la sami,elfehri,wahla,fananin,mahlakom",1
IGPPO7E,mala mosalslét !!! w9ilit 7yaaa !!!,0
CX8XCZE,7al9a masta,0
9PT1IJV,Men a9wa lmoumathlin fi tounes. Bravo wajiha (y),1
P4S179K,Fara5,0
I62OMIC,إحتراماتي ليك .و ياريتك فسرتلهم شنوا الفرق بين انشاد الديني والانشاد الصوفي و السلامية الي تمدح في الرسول و الاولياء الصالحين و ناس تمل عليها .ربي يهدي,1
CLSKAEN,7lowa,1
HZRAMJS,Bravo,1
MC2RLM6,Ma7lak 3aicha bou zinek,1
J1YU4Q9,جعفر يفكرني بسفيان الشعري الله يرحمو إنسان ذو أخلاق عالية ... إلي في القلب في القلب ... ربي يثبتك,1
D0DFSU5,هذا كافر و الي دافع عليه كافر و بالحرام كان نتيح بواحد منهم الا ما نقتلو والبريما عرض,0
FUGGP5V,نحن نعشق الحوار التونسي,1
2OJJ077,Tefou,0
2I3CVR3,ماشاء الله,1
NCGPF10,nhbou wld janoub wld bladi,1
MSXM57T,Ma7leh badour,1
AOX36YV,ahouwa echay eli karrahni fi touns,0
UM72EA7,ماسط ماسط  ماسط,0
9JLP4N7,شي اسف والله,0
5A1RJEV,bravooo,1
1UVX4NA,Mahlekoum rab ya5lkoum le ba3thkoum,1
I7L0G6Q,hhhhh 9talni b dho7k bravo sami,1
49C0EWK,معلم:),1
N9F0FI1,ehsen ma3mel,1
KMMNPTQ,Ma7leh lila,1
ITXCZQP,انا انحبها وتمثيلها حسب الدور اما ديما تعجبني موش كيف برشا اشكال كيف اتغطسهم في جره بالعسل يبقاو ابصل,1
2YI1S9H,لحاس بن علي,0
PA02DRZ,يا شعب القناة هاذي ابعدوها قناة منحطة,0
8N0C9ON,لطفي كمل إخدم على روحك <3,0
P02PQ08,باسل وماسط وركيك وتسكرة مايلة ورمز,0
JAMOS0X,وين كان هدا ناقصين مساطة بربي سلع فازدة,0
H5PWUSW,والله مسكينا تونس واش تقاسي,0
Q0UQY0C,Yeser cha9noussa,0
F1TN88Q,GO3ER,0
P4YOJDR,"الناس لكل خليقة ربي و الي يحب يضحك ما يتعداش على اعراض الناس!!""",0
OKCSVEY,7lawa barcha  <3 :*,1
HIG80KM,أشكون هالعبيثة هاذي زادة ,0
A4SNRZW,مقداد بلاهي أرزن هه راجل كبير راك,0
CPVY3J5,حلقة روعة الجزائريين كامل يسناو فيه,1
J4R6HAF,Pfff maja chey lmosalsell,0
Q6SGXGK,تربية و اخلاق تبارك الله عليه اقوى رجل سياسة في تونس و لسانو يغزل لحرير,1
RVU9YNR,Yaaaaser. Ma7leha. Lawken. Galet  moufida. Achkoun. Weld  si. Chrif. 💖,1
WUGHO7X,mahleha,1
DP51JRY,M3alemmmm ya kafon,1
AGZ13PW,Inta m3alem ya mouro ..... may9ed 7ad zayed,1
8805PLF,m3alem,1
ITIHGQQ,Tbarkalah aliha ahsen moutorba fi tounis,0
R3B4ENN,Barcha 9o7b,0
V9N9CIZ,Mella wejh lo7 .enti 3ar 3la touneeeees.9alet 3malna thawra hhhhh,0
5GA8W2E,أحسن كوميدي تونسي الكوميدية متاعو تدخل للقلب بدون إستءذان  برافو جعفور واصل هكا :*,1
RDHGMQE,حلووه ....:-D,1
8J0637I,لا واجيهة جندوبي تعجبني,1
ZP98G1B,يوخياني خرجوه عليا هالهم مقداد السهيلي ركبني لعصاب بربي شكون حطو نقيب هذا... هالانسان مصاب بمرض نفسي نادر ...راهو ماسط لاسط .. فالو نقيب يكب سعد العار... عمرنا ما سمعنا نقيب في مصر والا لبنان والا اي دولة نحاو انخراط فنان رغم العرى والقرا والانحطاط الي عندهم ... بالعكس يدافعو على فنانيهم لاخر لحظة وشفنا موقف اشرف زكي مع الفنانة ميرهان حسين قلب الدنيا وقريب يردها قضية راي عام ... كان ينجم هالعبقري مقداد سهيلي مثلا يعطيها انذار والا توبيخ .. وزيد ياخي ما شافش منال عمارة والا زازا والا غيرهم .. كلهم كي بعضهم .. اكيد بش تجي براسو هالعملة ويطيح فيه دعاء توانسة لكل .  ويا وخياني ممسطو هههه,0
LTIGA6B,heyla,1
FU4LK7Y,maaaaaaaset tfouuuuuh,0
FWAPZ1G,جعفور انسان محترم,1
6OOQGMP,Bravo naji,1
YMPBK14,Mast last kif lklast,0
8SA8NI2,Mahleha 3ajbetni 3ale5r bandi,1
6V3UI4X,9anet kefra,0
H9YI4IX,اهل الشقاق والنفاق ،وينو زين العابدين بن علي ،خلي اربيهم ،حتي انت يا سامي راك كيف اخيانك مننننننافق,0
3YU9DRJ,Bravo sami c'est une belle chaine vraiment. W mousalsel raw3a trés bien,1
19QVIE0,Bravo Karim,1
SHBWQJQ,hhhhhhhhhh mabeldou lebsal :D,0
LVRMO1G,"عبد الفتاح مورو عندو فصاحة, سرعة بديهة و قدرة على المراوغة و هذا اللي يخليه ما يتشدش",1
DHIYUV6,3ssal w soukar,1
5PSU67Z,يا لطفي العمري يا أكبر بهيم ريتو في حياتي اللواط هو من الكبائر يا تفه يا جاهل يا متخلف لو كان جيت أمامي راني وقفتك عند حدّك اما صاحة ليك ايها الجهل,0
USU09KR,Bravo walid t le meilleur,1
HJQDNHD,Bravo,1
MUDVFBE,جعفر يا بطل,1
IGMNZ3U,تونسية و نصف يا الفة,1
NYG65TE,Maset laset,0
N8NB5T2,تافه و منحط ملا شلاكة جايبنو توا هذا يضحك!!!!! ما مسخفيني كان المساجين الحبس و زيد هالفوgيرة الماسطة,0
IXUBLAR,masse5,0
8VJX950,bravo....semi,1
QT4VI2S,bravo ja3four n7bek wnmout 3lik wlh ya3tik sa7a wyar7im waldin eli jabouk nchalah eli 3maltou m3a zwewla tal9aha 3and rabbi,1
1PKCSX0,Yeser ma93aaar ,0
UVYWCA4,"مسلسل مزيان و أحداثو تحب و إلا تكره موجودة في بلادنا 

يعطيه الصحة بصراحة و الله تأثرت خاطر حسيتو صادق...شكيب خوانجي شوي اما قلبو طيب و ناس ملاح مش خايب و تنجم تتعايش معاه رغم الاختلاف ياريت جماعة النهضة الكل جاو كيفو عالاقل اما ان شاء الله مع التعايش و التوافق بين الاحزاب المختلفة باش نوصلو نهار ينتهي التطرف
<3
راجل برافو وليد والله برادلي على قلبي
el 7a9 metrobbi
يا سامي برافو كل حلقة توفى بتشويق ما فماش حتى طرف تمطيط و تكرار في السيناريو و سيتكوم زادة حلو و خفيف رغم التفاوت في اداء الممثلين
WAW  bravo maysoun
عجبني برشة وجيه الجندوبي
ENA 3ajbni
يعطيها الصحة والله بكاتني
ميساء امنوورا البرنامج
Amira 3asla toufela mitarbi
Wwwew ana nmooot 3la badrrrrrr
يا حنين  يا معلم  ديما يضحكنا ويزهينا ويحن برشا على الزواولة ومنين يدوروه يدور للتمثيل و التنشيط وحتى الغناء عندو ما يقول في روحو انا نحبو برشا ونقولو نشاء آلله ربي يعاونك ومن حسن إلى أحسن
بببببببببببببببررررررررررررشة",1
UF7887Y,arek nekta mastaaaaaaaaa,0
FWF4BKO,نعزها و انقدرها برشا,1
X8XHVKT,فاشل عمر ما ضحك وزاد هذه قلة تربية الحرية عمرها ما كانت  انك اتهين غيرك هذه قلت احترا,0
DACAH8C,بصراحة تعيّف و خاصة هاك كريم الغربي,0
AIIW3YJ,Te3jebni fi tamthil Wajiha <3 w hiya bel7a9 hiya 'Soltanat Masare7 ' (Y) 9alou 'Chams din becha' Hhhhh :p,1
F6RUVCO,wjouh lo7,0
EW08446,عيب,0
QRCKERJ,عيب على البرنامج هذا اللي يجيب فيهم و يعطيهم حق الرد والله مش معقول,0
P7NLR9T,يا والله احوال هالحيوان عاملين ليه طاولة و كراسي و هو واحد خامج و كذاب,0
KJA9PG8,Bravo samir,1
H2EFHRP,Mast haka m9ded maaaaaast.,0
1TU84DX,Bismelah wmachalah 3iniha hbel,1
XC27LOX,mala nas mortha eli maya3jbouch elmousalsal ybadal lweh leklam etafeh ya mortha.mala 3a9lia,0
7AD636L,حمار ممسطو عبد ومركو والله يستاهل كفوف,0
WO4SY8G,Bravoooo,1
YRQHX29,والله والله والله الشيب والعيب,0
UU7VQF8,Masset,0
ACIN1L3,سبحان الله برافوووووووو,1
HS7XZHZ,ماسط ماسط لاسط 💩💩💩💩💩,0
J715ESR,Massssssset ale5r,0
Q30U6VV,Mouharrij massit amssit minou el khertha gara,0
DVI9C3H,Costa a7sen fanen 3andi  W ya3jibni klemou baaaarcha barrcha w n9olou men 7asen ila a7sen,1
GJT4441,Yeser maset Moch thamer 7ta taref  yaser b3ida 3lih el comedia,0
LWOHIQW,قمة النفاق واصل سامي,0
D7KE8S1,❤️❤️😍,1
82LL7TT,قالو سهرية سخونة مقرونة جارية هي ثبت روحك هذي مهزلة يا معلم,0
K12B47P,مارك يجيبو فيها باش يزيدو يدخلو البنات في حيط  و,0
QOGXW42,tbrklh 3leha rim rye7i w ena men akther enes ely en7ebha 3ala 5terha moumathla yeser ta7founa w zid adwarha elkol ye3jbouni allah wahad 3lik ya rourou zeyed m3ak w7dek el7asilou w rani nestana fi mousalslik ejdid w nchaj3ek  w bravo <3,1
4QGH9JI,تاتا بية في بالك راك عملت عار لازمة كبسة راك يااااااااااسر مصتنعة و تتشقنش و معاش طالع عليك خاطر أندادك خرجو للتقاعد,0
Q71XENZ,Ahla mousalsel bsaraha,1
5RLAYEP,tfouh 3likom klab,0
TLHKSD5,mààlém wlha yààjbni ànà,1
S9NIZUN,عندها شخصية و ناجحة. تعجبني,1
R573S97,برافو وليد واحمد 🙌🙌🙌🙌,1
4H5E7OF,راجل قوي برشا ...,1
9PL4EK7,قناة الفساد,0
K21WKET,تعجبني,1
OS28N9N,ما أتفهكم  .,0
HXNNN92,3alamia,1
66WICN5,Yesser hloua halga bravo,1
WK7PPUD,M3alem waliiid rajeel,1
GAWHG8P,رووووووووووووووووعة و ارتحنا من وجه اللوح نوفل  برافو امين,1
99KA6Z8,Zayid kleeeeeeb,0
L5ZAS7H,1000 bravoo,1
X4MR1PE,عيب عيب عيب,0
YT6DQNQ,إعلام مرتزقة يدافع علي اللواط,0
XACMWBK,مـــــاسططططططططط,0
9ISVBHL,Mala manadher,0
B0AS8SJ,aw sout raw3a,1
BPTPDVY,ماسط .بليد .مارزن ز..ام ملايكتو .هو امين شكارة وقارة هزو وامشي ن... الله لا يردكم وخلي يرجع الفرطاس نوفل والله طيارة عليك ويا ليت ترجع مية القصوري .,0
MCP1H7T,رغدة تونس مااحلاها,1
53ZGIMB,هههههههه اي هوما بيدهم شعب منافق,0
UW20MJH,ماااااااسط,0
46AL71O,maset laset mafemech monachtin ye5i offff,0
59Q20Q4,"في الجنوب كلمة خايبة يا ثعلب""",0
LJZDFYP,Bravoooooo,1
IJFVX2E,تفوووووو,0
5WM6ZM3,هالطحان الكلب المحامي  منير بن صالحة  بن علي عندو احكام مؤبدة ومطالب قضائيا وبن صالحة خايف علي مشاعرو وباش يقاضي كل من اساء اليه في برنامج ألو جدة برا يلعن بو طحينك يا كلب ويلعن بوك و بو  بن علي و ألي يحبوه معاك ،،,0
